,n_word,n_firstSound,n_word_len,adj,adj_len,ncomp,ncomp_len,ncomp_lemma,ncomp_lemma_len,nmod,nmod_len,nmod_lemma,nmod_lemma_len,n_id,sen_id
19004.0,stability,Consonant,9,,0,,0,,0,,0,,0,19,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0028
19005.0,report,Consonant,6,,0,,0,,0,,0,,0,25,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0028
19006.0,capabilities,Consonant,12,significant,11,,0,,0,warfare,7,warfare,7,5,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0029
19007.0,warfare,Consonant,7,asymmetric,10,,0,,0,,0,,0,8,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0029
19008.0,threat,Consonant,6,additional,10,,0,,0,proliferation,13,proliferation,13,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0029
19009.0,proliferation,Consonant,13,,0,,0,,0,,0,,0,16,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0029
19010.0,evidence,Consonant,8,considerable,12,,0,,0,,0,,0,4,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0030
19011.0,range,Consonant,5,long,4,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0030
19012.0,missile,Consonant,7,,0,range,5,range,5,,0,,0,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0030
19013.0,force,Consonant,5,,0,missile,7,missile,7,,0,,0,15,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0030
19014.0,range,Consonant,5,,0,,0,,0,weapons,7,weapon,6,18,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0030
19015.0,weapons,Consonant,7,,0,,0,,0,destruction,11,destruction,11,20,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0030
19016.0,destruction,Consonant,11,mass,4,,0,,0,,0,,0,23,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0030
19017.0,holdings,Consonant,8,,0,,0,,0,weapons,7,weapon,6,7,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0031
19018.0,weapons,Consonant,7,chemical,8,,0,,0,,0,,0,10,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0031
19019.0,status,Consonant,6,,0,,0,,0,programs,8,program,7,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0031
19020.0,weapons,Consonant,7,biological,10,,0,,0,,0,,0,18,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0031
19021.0,programs,Consonant,8,,0,weapons,7,weapon,6,,0,,0,19,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0031
19022.0,brief,Consonant,5,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0032
19023.0,position,Consonant,8,,0,,0,,0,,0,,0,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0032
19024.0,threat,Consonant,6,,0,,0,,0,Gulf,4,gulf,4,25,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0032
19025.0,Gulf,Consonant,4,,0,,0,,0,,0,,0,28,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0032
19026.0,Tanker,Consonant,6,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0033
19027.0,wars,Consonant,4,,0,Tanker,6,tanker,6,1980s,5,1980,4,7,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0033
19028.0,1980s,Consonant,5,late,4,,0,,0,,0,,0,11,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0033
19029.0,bullseye,Consonant,8,,0,,0,,0,nations,7,nation,6,17,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0033
19030.0,nations,Consonant,7,,0,,0,,0,,0,,0,20,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0033
19031.0,oil,Vowel,3,,0,,0,,0,,0,,0,24,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0033
19032.0,region,Consonant,6,,0,,0,,0,,0,,0,28,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0033
19033.0,navy,Consonant,4,small,5,,0,,0,,0,,0,4,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19034.0,sea,Consonant,3,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19035.0,shipping,Consonant,8,,0,,0,,0,,0,,0,15,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19036.0,cases,Consonant,5,several,7,,0,,0,operations,10,operation,9,19,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19037.0,boat,Consonant,4,small,5,,0,,0,,0,,0,22,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19038.0,operations,Vowel,10,,0,boat,4,boat,4,"heads, Gulf, period","5, 4, 6","head, gulf, period","4, 4, 6",23,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19039.0,oil,Vowel,3,,0,,0,,0,,0,,0,25,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19040.0,well,Consonant,4,,0,oil,3,oil,3,,0,,0,26,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19041.0,heads,Consonant,5,,0,well,4,well,4,,0,,0,27,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19042.0,Gulf,Consonant,4,,0,,0,,0,,0,,0,30,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19043.0,period,Consonant,6,,0,,0,,0,,0,,0,33,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19044.0,tactics,Consonant,7,"small, asymmetrical","5, 12",,0,,0,Navy,4,navy,4,39,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19045.0,Navy,Consonant,4,Iranian,7,,0,,0,,0,,0,43,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0034
19046.0,brief,Consonant,5,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0035
19047.0,priority,Consonant,8,,0,,0,,0,,0,,0,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0035
19048.0,Navy,Consonant,4,,0,,0,,0,,0,,0,21,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0035
19049.0,report,Consonant,6,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19050.0,areas,Consonant,5,numerous,8,,0,,0,aspect,6,aspect,6,6,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19051.0,modernization,Consonant,13,,0,,0,,0,,0,,0,11,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19052.0,aspect,Consonant,6,troublesome,11,,0,,0,,0,,0,16,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19053.0,cruise,Consonant,6,,0,,0,,0,,0,,0,19,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19054.0,missiles,Consonant,8,anti-shipping,13,cruise,6,cruise,6,,0,,0,20,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19055.0,missiles,Consonant,8,"new, anti-ship","3, 9",,0,,0,,0,,0,28,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19056.0,missile,Consonant,7,,0,,0,,0,,0,,0,30,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19057.0,patrol,Consonant,6,,0,missile,7,missile,7,,0,,0,31,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19058.0,craft,Consonant,5,,0,patrol,6,patrol,6,,0,,0,32,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19059.0,midget,Consonant,6,,0,,0,,0,,0,,0,36,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19060.0,submarines,Consonant,10,,0,midget,6,midget,6,,0,,0,37,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19061.0,submarines,Consonant,10,,0,,0,,0,,0,,0,42,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19062.0,mines,Consonant,5,modern,6,,0,,0,,0,,0,48,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0036
19063.0,missile,Consonant,7,,0,,0,,0,,0,,0,5,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0037
19064.0,armaments,Consonant,9,,0,missile,7,missile,7,,0,,0,6,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0037
19065.0,concern,Consonant,7,greatest,8,,0,,0,forces,6,force,5,11,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0037
19066.0,forces,Consonant,6,American,8,,0,,0,Gulf,4,gulf,4,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0037
19067.0,Gulf,Consonant,4,,0,,0,,0,,0,,0,17,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0037
19068.0,coast,Consonant,5,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0038
19069.0,wall,Consonant,4,,0,,0,,0,mountains,9,mountain,8,11,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0038
19070.0,mountains,Consonant,9,,0,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0038
19071.0,forces,Consonant,6,naval,5,,0,,0,,0,,0,20,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0038
19072.0,waters,Consonant,6,,0,,0,,0,,0,,0,24,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0038
19073.0,Gulf,Consonant,4,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0039
19074.0,exit,Consonant,4,,0,,0,,0,,0,,0,7,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0039
19075.0,coastline,Consonant,9,"mountainous, Iranian","11, 7",,0,,0,,0,,0,22,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0039
19076.0,essence,Consonant,7,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0040
19077.0,ground,Consonant,6,high,4,,0,,0,,0,,0,8,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0040
19078.0,Gulf,Consonant,4,,0,,0,,0,,0,,0,11,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0040
19079.0,Missile,Consonant,7,,0,,0,,0,,0,,0,1,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0041
19080.0,batteries,Consonant,9,,0,Missile,7,missile,7,,0,,0,2,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0041
19081.0,mountains,Consonant,9,,0,,0,,0,,0,,0,6,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0041
19082.0,havoc,Consonant,5,bloody,6,,0,,0,,0,,0,10,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0041
19083.0,fleet,Consonant,5,,0,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0041
19084.0,missiles,Consonant,8,,0,,0,,0,armament,8,armament,8,4,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0042
19085.0,armament,Consonant,8,,0,,0,,0,,0,,0,8,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0042
19086.0,missiles,Consonant,8,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0043
19087.0,weapons,Consonant,7,"fastest, anti-ship","7, 9",,0,,0,planet,6,planet,6,10,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0043
19088.0,planet,Consonant,6,,0,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0043
19089.0,altitude,Consonant,8,high,4,,0,,0,,0,,0,9,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0044
19090.0,altitude,Consonant,8,low,3,,0,,0,,0,,0,5,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0045
19091.0,speed,Consonant,5,maximum,7,altitude,8,altitude,8,,0,,0,6,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0045
19092.0,Mach,Consonant,4,faster,6,,0,,0,,0,,0,8,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0045
19093.0,times,Consonant,5,,0,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0045
19094.0,minutes,Consonant,7,short,5,,0,,0,,0,,0,6,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0046
19095.0,range,Consonant,5,full,4,,0,,0,,0,,0,11,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0046
19096.0,missile,Consonant,7,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0047
19097.0,manufacturers,Consonant,13,,0,,0,,0,,0,,0,4,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0047
19098.0,missiles,Consonant,8,,0,,0,,0,,0,,0,10,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0047
19099.0,destroyer,Consonant,9,,0,,0,,0,,0,,0,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0047
19100.0,missiles,Consonant,8,,0,,0,,0,,0,,0,18,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0047
19101.0,ton,Consonant,3,,0,,0,,0,,0,,0,23,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0047
19102.0,ship,Consonant,4,,0,ton,3,ton,3,,0,,0,24,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0047
19103.0,missile,Consonant,7,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0048
19104.0,shreds,Consonant,6,,0,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0049
19105.0,sailors,Consonant,7,,0,,0,,0,,0,,0,19,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0049
19106.0,aircraft,Consonant,8,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0051
19107.0,carrier,Consonant,7,,0,aircraft,8,aircraft,8,,0,,0,4,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0051
19108.0,souls,Consonant,5,,0,,0,,0,,0,,0,18,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0051
19109.0,Gulf,Consonant,4,,0,,0,,0,,0,,0,9,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0053
19110.0,missile,Consonant,7,,0,,0,,0,,0,,0,3,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19111.0,speed,Consonant,5,incredible,10,,0,,0,,0,,0,8,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19112.0,ability,Consonant,7,,0,,0,,0,,0,,0,10,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19113.0,radar,Consonant,5,,0,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19114.0,detection,Consonant,9,,0,radar,5,radar,5,,0,,0,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19115.0,damage,Consonant,6,terrible,8,,0,,0,,0,,0,19,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19116.0,ships,Consonant,5,,0,,0,,0,,0,,0,21,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19117.0,Gulf,Consonant,4,,0,,0,,0,,0,,0,29,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19118.0,attack,Consonant,6,American,8,,0,,0,borders,7,border,6,33,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19119.0,borders,Consonant,7,,0,,0,,0,,0,,0,36,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0054
19120.0,threat,Consonant,6,naval,5,,0,,0,,0,,0,4,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0055
19121.0,possibility,Consonant,11,,0,,0,,0,,0,,0,7,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0055
19122.0,muscle,Consonant,6,military,8,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0055
19123.0,struggle,Consonant,8,ongoing,7,,0,,0,,0,,0,17,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0055
19124.0,attack,Consonant,6,asymmetrical,12,,0,,0,groups,6,group,5,9,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0056
19125.0,groups,Consonant,6,,0,,0,,0,,0,,0,11,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0056
19126.0,arms,Consonant,4,small,5,,0,,0,,0,,0,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0056
19127.0,shoulder,Consonant,8,,0,,0,,0,,0,,0,16,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0056
19128.0,grenades,Consonant,8,,0,,0,,0,,0,,0,19,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0056
19129.0,roadside,Consonant,8,,0,,0,,0,,0,,0,21,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0056
19130.0,bombs,Consonant,5,,0,roadside,8,roadside,8,,0,,0,22,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0056
19131.0,military,Consonant,8,"vaunted, American","7, 8",,0,,0,,0,,0,4,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0057
19132.0,deaths,Consonant,6,,0,,0,,0,,0,,0,8,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0057
19133.0,tens,Consonant,4,,0,,0,,0,,0,,0,10,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0057
19134.0,thousands,Consonant,9,wounded,7,,0,,0,,0,,0,12,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0057
19135.0,form,Consonant,4,,0,,0,,0,warfare,7,warfare,7,17,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0057
19136.0,warfare,Consonant,7,,0,,0,,0,,0,,0,19,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0057
19137.0,occupation,Vowel,10,,0,,0,,0,,0,,0,2,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0058
19138.0,guerrilla,Consonant,9,,0,,0,,0,,0,,0,8,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0058
19139.0,war,Consonant,3,,0,guerrilla,9,guerrilla,9,,0,,0,9,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0058
19140.0,siege,Consonant,5,,0,,0,,0,,0,,0,12,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0058
19141.0,days,Consonant,4,,0,,0,,0,,0,,0,20,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0058
19142.0,fighting,Consonant,8,,0,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0059
19143.0,vehicles,Consonant,8,armored,7,fighting,8,fighting,8,,0,,0,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0059
19144.0,army,Consonant,4,strong,6,,0,,0,,0,,0,27,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0059
19145.0,fray,Consonant,4,,0,,0,,0,,0,,0,32,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0059
19146.0,situation,Consonant,9,,0,,0,,0,,0,,0,35,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0059
19147.0,Connection,Consonant,10,Syrian,6,,0,,0,,0,,0,5,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0060
19148.0,protection,Consonant,10,mutual,6,,0,,0,,0,,0,13,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0061
19149.0,pact,Consonant,4,,0,protection,10,protection,10,,0,,0,14,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0061
19150.0,challenges,Consonant,10,,0,,0,,0,region,6,region,6,18,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0061
19151.0,threats,Consonant,7,,0,,0,,0,,0,,0,20,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0061
19152.0,region,Consonant,6,,0,,0,,0,,0,,0,24,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0061
19153.0,reaction,Consonant,8,specific,8,,0,,0,invasion,8,invasion,8,5,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0062
19154.0,invasion,Vowel,8,American,8,,0,,0,,0,,0,9,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0062
19155.0,reaction,Consonant,8,,0,,0,,0,condemnation,12,condemnation,12,15,newsgroup-groups.google.com_misc.consumers_a534e32067078b08_ENG_20060116_030800-0062
